Date,Open,High,Low,Close
2015-02-09,90.25,90.25,86.9,87.25
2015-02-10,86.75,87.75,85.1,86.55
2015-02-11,88.0,89.0,87.5,88.3
2015-02-12,89.25,98.0,89.2,95.9
2015-02-13,96.65,96.65,92.65,94.0
2015-02-16,94.5,94.9,92.3,92.75
2015-02-18,93.4,94.75,91.4,92.1
2015-02-19,92.5,93.25,91.25,92.6
2015-02-20,92.95,96.35,91.65,94.7
2015-02-23,96.0,98.95,95.05,95.45
2015-02-24,95.95,95.95,92.6,93.8
2015-02-25,95.05,96.7,92.15,92.85
2015-02-26,93.2,93.2,90.4,90.9
2015-02-27,92.2,95.4,92.0,94.75
2015-02-28,95.9,95.9,93.65,94.1
2015-03-02,95.0,95.4,93.25,94.05
2015-03-03,94.5,103.0,93.15,101.65
2015-03-04,102.05,102.9,95.2,96.2
2015-03-05,96.8,102.4,95.25,98.75
2015-03-09,97.8,100.5,96.25,98.15
2015-03-10,98.4,99.45,96.0,96.95
2015-03-11,97.4,97.5,95.65,96.0
2015-03-12,97.1,98.95,96.5,97.65
2015-03-13,97.95,97.95,95.1,95.4
2015-03-16,96.0,96.5,94.3,94.8
2015-03-17,95.25,96.4,93.2,94.35
2015-03-18,94.9,95.4,93.5,93.95
2015-03-19,94.55,94.85,93.0,93.3
2015-03-20,93.25,93.4,91.0,91.3
2015-03-23,92.0,92.0,89.7,90.15
2015-03-24,90.3,92.9,89.0,92.15
2015-03-25,93.7,94.7,88.55,89.65
2015-03-26,90.1,91.45,88.6,89.55
2015-03-27,92.45,92.5,89.15,90.0
2015-03-30,91.5,92.5,90.55,90.95
2015-03-31,91.35,92.45,90.25,90.6
2015-04-01,90.5,94.0,90.35,93.0
2015-04-06,93.25,93.7,91.55,92.05
2015-04-07,92.45,93.5,91.45,92.1
2015-04-08,92.5,93.5,91.9,92.6
2015-04-09,92.95,95.0,92.3,93.15
2015-04-10,93.15,96.4,92.9,95.75
2015-04-13,97.5,97.95,95.55,96.3
2015-04-15,96.7,96.7,93.0,93.6
2015-04-16,93.8,94.0,92.8,93.25
2015-04-17,93.1,94.3,92.25,92.5
2015-04-20,92.0,93.0,89.65,90.45
2015-04-21,90.45,91.0,89.6,90.05
2015-04-22,90.5,91.2,88.5,89.6
2015-04-23,90.25,90.75,89.0,89.65
2015-04-24,89.95,89.95,87.9,88.1
2015-04-27,87.3,88.0,86.55,86.8
2015-04-28,86.5,88.75,85.9,87.85
2015-04-29,88.2,88.9,87.5,88.05
2015-04-30,88.05,89.0,86.9,87.85
2015-05-04,88.6,89.35,88.3,89.05
2015-05-05,89.7,91.0,89.05,89.45
2015-05-06,89.5,89.75,87.05,87.7
2015-05-07,87.5,87.65,86.0,86.65
2015-05-08,87.45,87.85,86.5,87.25
2015-05-11,87.7,88.9,87.05,87.6
2015-05-12,87.6,88.0,86.5,87.15
2015-05-13,87.9,91.0,87.0,88.6
2015-05-14,89.0,90.7,87.2,90.15
2015-05-15,90.5,91.9,90.05,90.4
2015-05-18,100.0,100.4,95.8,96.25
2015-05-19,94.5,95.95,93.6,94.4
2015-05-20,94.0,95.2,92.15,92.75
2015-05-21,93.0,93.5,91.7,92.3
2015-05-22,94.2,94.2,90.4,90.85
2015-05-25,90.9,91.95,90.05,90.65
2015-05-26,90.7,93.0,89.5,89.85
2015-05-27,89.4,90.8,88.1,89.25
2015-05-28,89.3,90.45,88.75,89.55
2015-05-29,89.85,90.5,88.4,89.35
2015-06-01,89.95,90.4,88.75,89.5
2015-06-02,89.6,89.8,87.7,87.95
2015-06-03,88.0,88.0,84.9,85.8
2015-06-04,86.25,86.9,85.15,86.3
2015-06-05,87.3,87.3,85.5,86.45
2015-06-08,86.5,86.5,85.3,85.6
2015-06-09,85.05,86.5,84.9,85.65
2015-06-10,86.0,86.95,85.3,86.4
2015-06-11,87.85,87.85,85.1,85.35
2015-06-12,85.4,85.7,84.4,84.95
2015-06-15,85.1,86.4,84.8,85.4
2015-06-16,85.2,85.6,84.25,85.1
2015-06-17,85.6,86.8,84.85,86.1
2015-06-18,86.45,86.95,85.6,86.05
2015-06-19,86.25,91.9,85.85,89.65
2015-06-22,90.45,91.3,88.5,88.7
2015-06-23,88.6,90.55,88.35,89.6
2015-06-24,89.95,90.35,88.1,88.4
2015-06-25,88.0,89.4,87.3,88.3
2015-06-26,88.0,88.75,85.75,88.0
2015-06-29,86.0,86.95,84.6,86.1
2015-06-30,87.6,88.95,87.5,87.95
2015-07-01,87.95,88.9,87.15,87.85
2015-07-02,88.1,90.0,86.9,87.8
2015-07-03,87.9,88.5,87.1,87.75
2015-07-06,87.5,89.75,87.1,89.2
2015-07-07,89.7,93.4,89.0,90.7
2015-07-08,90.8,91.8,88.75,89.4
2015-07-09,89.85,90.3,89.1,89.5
2015-07-10,89.9,89.95,88.15,88.35
2015-07-13,88.4,89.9,88.15,89.35
2015-07-14,90.9,91.75,90.4,90.75
2015-07-15,91.25,91.9,90.0,90.2
2015-07-16,90.75,92.35,90.5,91.85
2015-07-17,91.25,92.45,90.5,91.8
2015-07-20,92.3,93.25,92.1,92.35
2015-07-21,90.2,90.35,87.75,88.1
2015-07-22,88.1,88.8,87.35,88.3
2015-07-23,88.65,91.25,88.15,88.7
2015-07-24,88.65,90.5,88.4,88.9
2015-07-27,88.5,88.7,87.0,87.2
2015-07-28,87.9,88.7,87.1,87.3
2015-07-29,87.9,87.9,86.4,86.55
2015-07-30,87.0,87.65,86.5,86.65
2015-07-31,87.0,88.8,86.7,87.55
2015-08-03,88.45,88.65,87.7,87.9
2015-08-04,88.25,96.35,87.9,94.1
2015-08-05,94.4,96.35,91.95,93.5
2015-08-06,93.7,96.6,92.05,93.05
2015-08-07,93.0,98.0,92.75,96.5
2015-08-10,97.6,99.3,95.5,97.0
2015-08-11,97.45,98.35,95.65,96.65
2015-08-12,96.35,97.3,94.2,95.25
2015-08-13,95.9,96.8,93.0,94.4
2015-08-14,94.55,96.1,93.6,94.35
2015-08-17,95.0,96.4,92.75,95.7
2015-08-18,103.0,107.4,101.3,102.1
2015-08-19,102.0,102.9,96.8,100.05
2015-08-20,99.0,99.4,97.0,97.55
2015-08-21,96.0,96.3,93.2,95.1
2015-08-24,92.4,92.8,87.5,88.6
2015-08-25,90.0,90.65,86.1,89.05
2015-08-26,88.5,89.85,87.5,88.85
2015-08-27,90.0,92.0,89.1,89.45
2015-08-28,90.9,91.85,89.1,89.7
2015-08-31,89.7,90.3,89.15,89.7
2015-09-01,89.35,89.8,88.0,88.9
2015-09-02,89.1,90.0,87.9,89.05
2015-09-03,89.2,91.2,89.0,90.8
2015-09-04,91.0,91.05,88.25,89.0
2015-09-07,89.0,89.95,88.0,88.95
2015-09-08,89.0,89.75,86.9,89.2
2015-09-09,90.5,93.95,89.45,92.6
2015-09-10,90.2,91.8,90.1,90.9
2015-09-11,91.8,91.95,90.1,90.85
2015-09-14,91.5,91.8,90.45,90.7
2015-09-15,90.5,90.8,89.75,90.25
2015-09-16,90.5,91.15,90.0,90.6
2015-09-18,91.0,91.7,90.6,90.9
2015-09-21,90.05,92.4,90.0,92.0
2015-09-22,94.2,96.0,92.2,93.15
2015-09-23,92.55,92.55,90.55,91.05
2015-09-24,90.55,92.7,90.55,91.15
2015-09-28,91.8,92.45,90.55,90.75
2015-09-29,90.0,91.7,89.85,91.15
2015-09-30,91.15,92.8,91.15,92.05
2015-10-01,92.75,92.75,91.4,92.25
2015-10-05,92.4,93.0,90.5,92.1
2015-10-06,92.5,94.4,91.8,92.15
2015-10-07,93.85,95.0,92.05,93.1
2015-10-08,93.0,93.95,92.15,92.35
2015-10-09,92.65,94.15,92.6,92.9
2015-10-12,93.35,93.55,91.65,92.0
2015-10-13,92.95,95.8,92.25,94.5
2015-10-14,95.8,98.4,94.6,95.05
2015-10-15,95.25,95.6,92.6,93.3
2015-10-16,93.75,94.25,92.45,92.7
2015-10-19,94.0,95.4,92.75,93.0
2015-10-20,93.4,94.8,92.65,92.95
2015-10-21,93.4,94.55,92.0,92.6
2015-10-23,92.6,93.15,90.05,90.5
2015-10-26,90.8,91.3,89.0,89.15
2015-10-27,89.0,90.4,88.5,88.95
2015-10-28,88.95,90.0,88.35,88.6
2015-10-29,89.1,90.8,88.5,88.9
2015-10-30,88.3,89.45,88.0,88.25
2015-11-02,88.8,90.0,88.05,88.35
2015-11-03,88.7,89.4,88.3,88.5
2015-11-04,88.7,89.2,87.5,87.95
2015-11-05,88.0,88.1,86.5,87.2
2015-11-06,87.1,88.2,86.1,87.4
2015-11-09,86.5,87.45,83.55,86.7
2015-11-10,86.4,89.75,86.3,88.1
2015-11-11,90.1,93.0,90.1,91.55
2015-11-13,90.1,94.3,90.0,92.05
2015-11-16,91.0,92.0,89.75,90.05
2015-11-17,90.5,93.65,90.05,91.65
2015-11-18,91.8,93.6,91.25,91.8
2015-11-19,93.0,94.1,91.5,92.2
2015-11-20,92.5,94.7,91.65,92.05
2015-11-23,92.05,92.75,90.75,91.0
2015-11-24,91.05,91.4,89.1,89.7
2015-11-26,90.1,91.45,89.5,90.05
2015-11-27,90.25,90.65,89.45,89.6
2015-11-30,90.8,90.8,89.55,89.85
2015-12-01,90.3,91.0,90.0,90.45
2015-12-02,90.8,91.0,89.7,89.85
2015-12-03,90.0,90.4,88.85,89.1
2015-12-04,88.75,89.8,88.4,88.6
2015-12-07,89.0,89.3,88.1,88.55
2015-12-08,88.9,91.2,88.15,88.85
2015-12-09,88.75,90.15,86.7,86.95
2015-12-10,87.2,88.0,86.75,87.6
2015-12-11,87.5,88.95,86.25,88.45
2015-12-14,87.8,88.35,87.1,87.5
2015-12-15,87.5,88.9,87.5,88.1
2015-12-16,88.6,89.35,87.7,88.4
2015-12-17,88.9,90.5,88.5,89.45
2015-12-18,88.8,89.5,88.6,88.75
2015-12-21,88.75,89.35,88.3,88.6
2015-12-22,89.5,89.5,88.2,88.35
2015-12-23,88.6,89.75,88.5,89.4
2015-12-24,90.7,91.2,89.9,90.65
2015-12-28,91.5,93.95,90.8,93.65
2015-12-29,93.7,98.65,92.6,96.5
2015-12-30,96.25,100.25,94.65,97.3
2015-12-31,97.3,99.1,96.0,97.65
2016-01-01,97.5,98.75,97.25,98.1
2016-01-04,97.8,97.8,95.1,95.6
2016-01-05,95.2,107.0,95.2,103.3
2016-01-06,103.0,104.7,100.65,101.45
2016-01-07,99.9,99.9,96.0,97.65
2016-01-08,98.15,111.7,96.3,109.1
2016-01-11,106.45,113.8,104.7,108.6
2016-01-12,109.2,110.65,103.2,105.15
2016-01-13,106.3,107.75,95.35,99.3
2016-01-14,96.8,102.55,95.25,98.6
2016-01-15,99.6,102.3,94.3,95.1
2016-01-18,95.0,95.4,89.7,90.45
2016-01-19,91.1,93.45,89.25,92.15
2016-01-20,90.7,93.2,88.25,90.4
2016-01-21,91.8,93.0,90.4,91.3
2016-01-22,91.7,94.4,91.7,92.7
2016-01-25,93.15,98.35,93.15,96.5
2016-01-27,97.0,99.0,96.0,96.85
2016-01-28,100.8,101.8,96.65,97.15
2016-01-29,97.85,99.7,96.15,97.5
2016-02-01,97.85,99.0,96.6,97.5
2016-02-02,97.6,98.8,92.8,93.8
2016-02-03,92.8,95.8,91.85,93.25
2016-02-04,94.0,94.95,91.05,91.85
2016-02-05,92.1,94.0,91.7,93.0
2016-02-08,92.5,94.0,92.5,92.9
2016-02-09,92.25,92.8,91.3,91.7
2016-02-10,91.0,92.05,86.55,87.7
2016-02-11,87.65,87.7,84.2,84.9
2016-02-12,84.65,86.75,82.35,85.75
2016-02-15,86.5,89.4,86.5,87.5
2016-02-16,87.9,88.2,84.95,85.25
2016-02-17,85.25,85.25,81.3,83.55
2016-02-18,84.3,85.3,82.55,83.6
2016-02-19,84.0,88.45,83.9,87.55
2016-02-22,87.85,88.2,86.65,87.0
2016-02-23,87.0,87.4,85.15,85.75
2016-02-24,85.3,86.0,83.5,85.0
2016-02-25,85.25,86.0,84.1,84.65
2016-02-26,85.1,85.75,83.2,83.6
2016-02-29,83.6,85.3,82.6,83.45
2016-03-01,83.35,86.75,83.35,85.45
2016-03-02,86.4,88.0,86.0,87.0
2016-03-03,87.4,89.9,87.0,87.8
2016-03-04,87.6,89.3,87.05,88.2
2016-03-08,88.0,90.2,87.2,88.5
2016-03-09,88.35,88.95,87.55,88.5
2016-03-10,88.5,88.9,87.3,87.95
2016-03-11,88.0,91.8,87.55,90.45
2016-03-14,92.2,93.3,90.55,91.1
2016-03-15,91.0,91.75,89.1,89.7
2016-03-16,89.45,90.5,88.2,89.3
2016-03-17,89.95,91.25,88.3,88.85
2016-03-18,90.5,91.2,88.25,90.15
2016-03-21,90.0,90.9,89.4,90.35
2016-03-22,90.6,93.45,90.25,91.6
2016-03-23,91.2,92.95,90.2,90.65
2016-03-28,90.7,90.8,88.05,88.5
2016-03-29,88.1,89.55,87.4,87.7
2016-03-30,88.45,90.9,88.15,88.95
2016-03-31,90.5,90.9,89.2,89.6
2016-04-01,89.1,93.0,89.1,91.95
2016-04-04,92.05,95.6,91.1,94.95
2016-04-05,94.45,95.8,91.0,91.8
2016-04-06,92.45,94.6,91.7,93.4
2016-04-07,93.9,93.9,91.0,91.55
2016-04-08,91.5,91.8,90.1,90.85
2016-04-11,90.9,91.5,90.15,90.65
2016-04-12,90.8,91.5,90.1,90.35
2016-04-13,91.05,91.75,90.35,90.75
2016-04-18,90.7,91.9,90.55,91.15
2016-04-20,91.3,92.9,91.0,92.2
2016-04-21,92.65,93.0,90.6,90.95
2016-04-22,91.0,92.9,90.45,91.65
2016-04-25,91.9,92.25,90.35,91.75
2016-04-26,93.0,93.4,92.2,92.75
2016-04-27,93.0,94.9,92.4,94.25
2016-04-28,93.7,94.05,91.55,91.9
2016-04-29,92.2,92.4,90.1,91.2
2016-05-02,90.55,91.1,90.45,90.75
2016-05-03,91.8,92.9,90.85,91.15
2016-05-04,90.9,91.4,89.5,89.9
2016-05-05,89.8,90.5,89.4,89.95
2016-05-06,89.7,90.25,89.4,89.85
2016-05-09,91.15,91.7,90.2,91.3
2016-05-10,91.45,91.9,90.5,90.75
2016-05-11,89.8,91.0,89.4,90.3
2016-05-12,90.5,91.4,90.4,90.9
2016-05-13,90.65,91.8,90.25,91.35
2016-05-16,91.9,93.25,90.95,91.9
2016-05-17,90.05,90.5,88.6,88.9
2016-05-18,89.25,89.5,88.35,89.0
2016-05-19,89.0,89.4,88.0,88.1
2016-05-20,88.1,88.4,87.4,87.65
2016-05-23,88.0,88.4,86.75,87.05
2016-05-24,87.4,87.65,85.2,85.85
2016-05-25,86.85,87.35,85.95,86.95
2016-05-26,87.4,87.4,86.6,86.95
2016-05-27,86.7,88.5,86.7,87.8
2016-05-30,88.0,89.15,88.0,88.45
2016-05-31,88.9,89.5,87.0,87.7
2016-06-01,87.9,88.25,87.25,87.7
2016-06-02,87.7,87.85,87.05,87.4
2016-06-03,87.7,89.9,87.4,87.9
2016-06-06,88.65,88.65,87.5,87.75
2016-06-07,88.1,88.8,87.55,88.2
2016-06-08,88.3,90.8,87.95,90.05
2016-06-09,92.05,94.4,91.0,91.7
2016-06-10,91.5,92.45,90.2,90.75
2016-06-13,90.05,105.4,89.65,101.8
2016-06-14,102.3,104.7,99.25,100.15
2016-06-15,100.6,103.2,99.3,99.95
2016-06-16,100.25,102.5,98.5,99.95
2016-06-17,100.5,106.4,100.3,102.5
2016-06-20,101.4,103.5,99.85,100.45
2016-06-21,101.4,101.9,98.1,98.45
2016-06-22,98.9,109.7,98.2,107.55
2016-06-23,105.9,106.4,102.05,102.65
2016-06-24,97.75,100.0,95.7,98.8
2016-06-27,99.0,105.45,98.95,103.95
2016-06-28,103.95,107.5,103.5,104.35
2016-06-29,105.5,108.5,104.95,105.6
2016-06-30,106.6,108.25,105.25,105.75
2016-07-01,106.5,114.95,106.1,114.25
2016-07-04,114.3,116.4,112.5,113.0
2016-07-05,113.0,115.65,111.55,114.0
2016-07-07,113.1,118.25,112.75,115.7
2016-07-08,114.75,115.45,112.6,113.25
2016-07-11,114.4,116.7,113.5,114.05
2016-07-12,114.85,116.75,113.8,114.35
2016-07-13,114.8,116.7,114.05,115.15
2016-07-14,115.55,119.45,115.15,117.55
2016-07-15,118.4,119.9,116.3,117.2
2016-07-18,117.5,119.7,114.5,115.65
2016-07-19,115.85,117.5,113.35,115.45
2016-07-20,115.35,117.5,115.15,116.05
2016-07-21,116.7,117.4,113.2,113.6
2016-07-22,114.05,114.9,111.75,112.4
2016-07-25,112.65,116.8,110.8,116.5
2016-07-26,116.8,117.65,113.1,113.75
2016-07-27,113.75,121.4,112.5,117.9
2016-07-28,118.9,123.8,117.15,121.85
2016-07-29,122.0,123.5,119.1,119.7
2016-08-01,119.9,122.1,117.25,118.9
2016-08-02,119.2,121.0,115.5,116.4
2016-08-03,116.7,116.9,112.5,113.35
2016-08-04,114.3,115.5,111.55,112.1
2016-08-05,113.0,116.0,111.8,115.45
2016-08-08,125.2,131.3,124.5,126.65
2016-08-09,126.5,127.65,123.5,124.2
2016-08-10,124.45,126.0,120.9,121.7
2016-08-11,121.25,124.45,118.1,120.85
2016-08-12,121.6,125.8,121.2,122.4
2016-08-16,122.3,124.2,121.0,121.5
2016-08-17,121.35,123.95,121.35,122.3
2016-08-18,122.8,125.15,122.5,123.85
2016-08-19,124.1,132.5,121.75,130.35
2016-08-22,129.8,130.0,126.55,127.6
2016-08-23,127.6,130.9,126.8,129.45
2016-08-24,129.5,135.7,129.5,133.55
2016-08-25,134.0,134.45,130.5,131.25
2016-08-26,131.35,131.95,127.2,127.8
2016-08-29,127.7,130.8,125.4,128.35
2016-08-30,128.5,131.25,128.5,129.75
2016-08-31,129.75,132.0,127.65,128.2
2016-09-01,128.2,130.5,126.15,126.8
2016-09-02,127.45,129.7,127.35,127.75
2016-09-06,128.35,129.5,127.25,128.1
2016-09-07,128.4,131.6,126.8,128.3
2016-09-08,128.7,129.7,126.85,127.3
2016-09-09,128.0,129.0,124.95,125.4
2016-09-12,122.0,124.3,119.55,120.35
2016-09-14,121.45,124.5,120.7,122.95
2016-09-15,123.0,124.75,122.4,123.7
2016-09-16,127.25,128.7,123.5,124.75
2016-09-19,125.4,125.75,123.65,124.0
2016-09-20,124.95,125.9,123.65,124.1
2016-09-21,125.4,128.0,124.6,125.7
2016-09-22,127.0,129.0,126.8,127.55
2016-09-23,128.0,131.0,126.85,127.4
2016-09-26,127.0,128.0,124.6,125.65
2016-09-27,126.0,127.0,124.5,126.1
2016-09-28,127.0,131.4,126.4,129.35
2016-09-29,130.05,131.2,118.1,121.8
2016-09-30,121.8,125.1,121.3,123.3
2016-10-03,123.95,127.0,123.95,125.6
2016-10-04,126.5,126.55,124.4,125.25
2016-10-05,125.5,133.95,124.65,132.1
2016-10-06,133.1,135.95,129.55,131.2
2016-10-07,132.0,133.95,130.0,130.75
2016-10-10,131.55,132.75,131.0,131.75
2016-10-13,131.0,131.6,127.1,128.9
2016-10-14,129.5,138.5,127.5,137.4
2016-10-17,138.5,143.0,136.55,142.0
2016-10-18,142.75,145.0,142.55,144.15
2016-10-19,145.0,147.75,144.0,146.6
2016-10-20,149.6,150.0,140.1,141.55
2016-10-21,141.5,142.15,136.65,137.2
2016-10-24,137.0,138.4,134.55,134.9
2016-10-25,133.5,133.5,129.35,130.65
2016-10-26,130.85,133.0,129.55,130.6
2016-10-27,128.0,128.7,124.7,126.2
2016-10-28,126.95,129.35,126.6,128.15
2016-10-30,129.85,130.05,128.25,128.8
2016-11-01,129.0,131.6,127.1,129.5
2016-11-02,127.9,127.9,125.2,125.7
2016-11-03,125.1,128.2,123.0,124.85
2016-11-04,124.05,124.05,118.85,119.8
2016-11-07,121.0,123.95,120.5,122.55
2016-11-08,123.35,124.95,122.75,123.7
2016-11-09,110.4,121.65,108.25,119.75
2016-11-10,123.8,123.95,122.15,123.25
2016-11-11,122.0,122.0,116.1,117.35
2016-11-15,119.0,119.0,111.7,112.7
2016-11-16,117.2,118.0,113.0,113.65
2016-11-17,114.0,115.6,112.2,112.85
2016-11-18,114.85,114.85,112.55,113.15
2016-11-21,113.2,113.95,107.35,108.45
2016-11-22,108.8,110.5,107.1,108.25
2016-11-23,109.3,113.15,107.1,111.7
2016-11-24,111.5,114.65,109.9,112.85
2016-11-25,114.0,116.5,113.0,115.85
2016-11-28,114.7,117.8,114.5,116.25
2016-11-29,117.0,117.95,115.25,116.8
2016-11-30,117.0,118.1,115.6,116.45
2016-12-01,117.0,117.15,114.35,115.8
2016-12-02,115.8,115.8,113.25,114.15
2016-12-05,113.3,118.65,113.3,117.9
2016-12-06,117.9,120.8,116.7,119.55
2016-12-07,120.3,120.45,116.35,117.1
2016-12-08,118.2,120.4,117.5,117.9
2016-12-09,118.95,119.9,117.05,117.9
2016-12-12,118.25,118.45,115.5,116.25
2016-12-13,117.15,117.8,115.2,115.75
2016-12-14,116.9,116.9,112.2,113.45
2016-12-15,112.9,115.9,112.1,115.2
2016-12-16,115.2,115.75,114.3,115.15
2016-12-19,115.85,115.85,113.05,113.4
2016-12-20,115.15,117.2,114.45,116.3
2016-12-21,116.0,116.95,113.1,113.75
2016-12-22,114.0,114.0,111.3,112.05
2016-12-23,112.25,114.9,111.35,113.7
2016-12-26,113.9,113.9,108.4,109.75
2016-12-27,110.95,111.4,108.85,109.7
2016-12-28,110.0,112.4,110.0,111.25
2016-12-29,111.25,112.7,109.3,111.5
2016-12-30,111.5,114.1,111.5,113.4
2017-01-02,113.7,116.75,113.05,115.3
2017-01-03,115.5,118.0,115.3,116.9
2017-01-04,117.9,117.9,115.4,115.7
2017-01-05,116.05,117.5,114.8,115.0
2017-01-06,116.2,117.75,114.55,114.9
2017-01-09,115.4,115.7,113.5,113.9
2017-01-10,114.0,115.8,114.0,114.95
2017-01-11,115.9,116.35,114.5,115.15
2017-01-12,115.2,117.4,114.9,115.25
2017-01-13,117.9,123.9,117.3,122.3
2017-01-16,122.5,124.5,120.4,121.35
2017-01-17,121.75,122.8,120.8,121.45
2017-01-18,122.4,124.8,122.2,123.65
2017-01-19,123.45,124.5,122.55,123.4
2017-01-20,123.0,123.9,120.65,121.5
2017-01-23,121.75,125.7,121.75,123.8
2017-01-24,125.0,125.15,123.6,123.9
2017-01-25,124.0,127.1,124.0,125.75
2017-01-27,126.9,127.7,125.6,126.45
2017-01-30,124.8,126.8,121.15,124.9
2017-01-31,124.8,125.5,122.25,123.75
2017-02-01,123.65,124.4,121.5,122.75
2017-02-02,123.3,125.7,122.6,123.0
2017-02-03,123.0,126.25,122.6,124.95
2017-02-06,125.0,126.2,124.5,124.7
2017-02-07,124.95,126.45,122.3,123.7
2017-02-08,123.95,126.5,123.75,125.95
2017-02-09,125.95,129.4,125.8,128.65
2017-02-10,129.05,132.0,128.9,129.65
2017-02-13,129.95,130.75,126.5,127.5
2017-02-14,127.05,127.85,121.05,121.75
2017-02-15,121.1,122.5,115.85,117.5
2017-02-16,118.4,120.2,116.7,119.7
2017-02-17,120.0,122.5,120.0,121.4
2017-02-20,121.95,124.1,121.2,122.75
2017-02-21,122.7,124.4,122.25,122.75
2017-02-22,123.0,123.8,121.45,121.9
2017-02-23,122.2,122.6,120.2,120.6
2017-02-27,120.75,121.9,119.65,119.95
2017-02-28,120.0,123.5,119.85,122.65
2017-03-01,123.25,125.5,122.7,124.0
2017-03-02,125.0,127.0,121.5,122.1
2017-03-03,122.5,125.1,121.4,123.75
2017-03-06,123.8,125.25,123.55,124.9
2017-03-07,124.9,125.0,122.1,123.05
2017-03-08,123.05,123.75,121.7,122.1
2017-03-09,122.0,122.7,121.0,121.55
2017-03-10,122.9,122.9,120.2,120.75
2017-03-14,122.0,123.2,120.15,121.05
2017-03-15,121.65,122.5,120.0,120.35
2017-03-16,121.35,124.8,121.3,122.7
2017-03-17,123.0,123.8,122.4,123.05
2017-03-20,124.0,125.8,122.9,124.85
2017-03-21,124.95,126.5,123.7,124.3
2017-03-22,123.45,124.2,121.4,121.6
2017-03-23,121.6,126.3,121.6,124.85
2017-03-24,124.9,127.9,124.5,125.15
2017-03-27,125.6,132.2,124.0,127.4
2017-03-28,128.5,129.6,126.1,126.8
2017-03-29,127.4,127.4,124.6,125.0
2017-03-30,125.25,126.7,124.15,125.2
2017-03-31,125.1,127.75,124.75,126.2
2017-04-03,127.3,127.5,125.55,126.55
2017-04-05,126.55,127.35,125.1,125.4
2017-04-06,125.5,129.5,125.5,127.15
2017-04-07,127.0,128.8,125.4,126.25
2017-04-10,126.3,127.25,125.5,126.0
2017-04-11,126.0,128.75,126.0,127.8
2017-04-12,130.5,130.5,126.0,126.25
2017-04-13,126.45,128.3,125.5,125.85
2017-04-17,126.9,126.9,124.7,124.95
2017-04-18,125.8,127.4,124.5,126.25
2017-04-19,125.5,128.0,125.35,126.9
2017-04-20,127.45,128.2,124.95,125.9
2017-04-21,126.3,127.0,124.3,124.65
2017-04-24,125.2,126.0,124.15,124.5
2017-04-25,125.0,125.8,123.5,124.1
2017-04-26,124.2,127.55,124.2,125.05
2017-04-27,125.25,125.5,123.8,124.15
2017-04-28,125.0,126.5,124.05,126.05
2017-05-02,126.45,129.4,125.0,127.25
2017-05-03,128.0,128.95,126.1,128.25
2017-05-04,128.55,129.9,125.9,126.15
2017-05-05,126.55,130.75,125.3,129.8
2017-05-08,130.95,135.5,130.6,133.1
2017-05-09,133.5,135.0,131.6,132.55
2017-05-10,133.45,133.7,131.25,131.9
2017-05-11,132.45,132.65,129.55,129.95
2017-05-12,130.4,130.85,126.15,129.1
2017-05-15,130.6,131.4,128.6,130.1
2017-05-16,130.75,132.0,129.05,131.05
2017-05-17,131.8,131.8,129.6,130.2
2017-05-18,129.2,132.25,128.9,130.3
2017-05-19,139.0,139.0,132.75,134.5
2017-05-22,136.0,136.5,130.5,131.35
2017-05-23,132.3,132.3,126.5,128.8
2017-05-24,128.8,128.8,123.2,124.25
2017-05-25,124.4,127.3,124.4,126.75
2017-05-26,127.8,130.75,126.65,130.05
2017-05-29,130.8,130.8,126.05,126.85
2017-05-30,126.85,127.1,125.0,125.55
2017-05-31,125.8,128.4,125.8,126.9
2017-06-01,126.6,131.1,126.6,128.75
2017-06-02,128.85,131.2,128.85,129.5
2017-06-05,129.55,130.9,128.5,129.9
2017-06-06,129.05,130.1,127.2,127.65
2017-06-07,128.15,130.2,127.5,128.8
